0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118118,0,0,0,0,0,0,0,0,0.00660711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040984,9.45507e-005,0.000359798,0,0,0,0,0,0,0,0,0,0,0.0106127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042373,0,0,0.012658,0,0.0045872,0,0,0,0,0,0,0,0,0,0.0080645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.00145013,0,0,0,0,0,0,0,0.0071429,0,0,0,0,0,0,0,0,0,0,0.0068027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139494,0,0,0,0.0081699,0,0.0048309,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.00175755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529,0,0,0,0,0,0,0,0.018519,0,0,0,0,0,0,0,0,0.0062112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087719,0,0,0,0,0,0,0.000825631,0,0,0.012346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00514932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308959,0,0,0,0,0,0.00702757,0,0,0,0,0,0,0,0,0,0,0.00562893,0,0,0,0,0,0,0,0,0,0,0.0065789,0,0,0,0,0.0067114,0,0,0,0,0.00206445,0.010417,0,0,0,0,0,0,0,0.00181696,0,0,0,0,0.00169946,0,0,0,0,0.0046296,0,0,0,0,0,0.0091743,0,0,0,0,0,0,0,0.002809,0,0.013333,0.0076336,0,0,0.0069444,0,0,0,0,0,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167157,0,0,0,0.0088496,0,0,0,0.0034602,0.00100683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233875,0,0,0.0026455,0,0,0,0
0,0,0.010204,0.0081967,0.019231,0,0,0,0,0,0,0,0,0,0.00551213,0,0,0,0,0,0.00388038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013158,0,0,0,0,0,0,0,0.0040984,4.72738e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015385,0,0,0,0,0,0.013699,0,0.018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055038,0.018182,0,0,0,0,0,0,0,0,0,0,0,0,0.0068027,0,0,0,0,0,0.0046895,0,0,0,0,0,0,0,0,0,5.37207e-006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170207,0,0,0,0,0,0,0,0,0.000926386,0,0,0,0,0,0,0,0,0,0,0,0,0.0136167,0,0.013158,0,0.0014514,0,0,0,0,0,0,0.00351508,0,0,0,0,0,0.0142088,0,0,0,0,0,0,0,0,0,0,0.0032051,0.0047059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702062,0,0,0,0,0,0,0,0,0.0061728,0,0.0111765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165133,0,0,0,0,0,0,0,0,0.00821511,0,0,0,0.0044053,0,0,0,0,0,0,0,0,0.0075758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0.00562893,0,0,0,0,0,0,0,0.006135,0.00339865,0,0,0,0,0,0,0,0.0184769,0,0,0,0,0,0,0.0069444,0,0,0,0,0,0,0,0.012048,0,0,0.00169946,0,0,0,0,0,0,0,0.0255962,0,0,0,0,0,0,0,0.0072464,0,0,0,0,0,0,0,0,0,0,0.0053476,0,0,0,0,0,0.00171333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100125,0,0,0,0,0,0.0046083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247971,0,0,0,0,0,0.0055866,0,0,0.002681,0,0,0,0,0
0,0.08,0,0,0,0,0,0,0,0,0.018868,0,0,0,0,0.00321904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015385,0.00660711,0,0.00790637,0,0,0,0,0,0.014286,0,0,0,0,0,0,0,0,0,0,0.00323683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018182,0,0.00422585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.0119829,0,0.00200723,0,0.025641,0.013699,0,0,0,0,0,0,0,0,0,0,0.0106187,0,0.00612207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078,0,0,0,0,0,0,0.027778,0.013699,0.0097087,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0.007874,0,0,0,0,0,0,0.0345825,0.025641,0,0,0,0,0,0,0,0,0,0,0.0091743,0,0,0,0,0,0.039216,0,0.020408,0,0,0,0,0,0,0,0.02439,0,0,0,0.011494,0,0,0.00103218,0,0,0,0,0,0.00513783,0.025,0,0,0,0,0.00478332,0.00607788,0,0,0,0,0,0,0,0,0,0,0,0.0258776,0.00638825,0,0,0,0,0,0,0,0,0.0084034,0,0.009009,0,0,0,0,0,0,0,0,0,0,0,0.0086207,0,0,0,0,0,0.0032051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052632,0,0,0,0,0,0,0,0.0177594,0,0,0,0,0,0,0.0117857,0,0,0,0.011364,0,0,0,0,0,0,0,0,0,0.016393,0.0184769,0,0,0,0,0,0,0,0,0,0,0,0,0.00165133,0,0,0.012346,0,0,0.029412,0,0,0,0,0.0089286,0,0,0,0.0164071,0,0,0,0,0,0.030769,0,0,0,0,0.0089286,0,0,0,0,0,0,0,0,0,0,0.00730426,0.00648157,0,0,0,0,0,0,0.00876088,0.00391265,0,0,0.0119559,0,0,0,0,0.00294798,0.0074627,0.0079365,0,0.011364,0,0,0,0,0,0,0,0.00682844,0,0.010101,0,0,0,0,0,0.0126831,0,0.009009,0,0,0.00878662,0,0,0,0,0,0.012048,0,0,0.00169946,0,0,0.00906767,0,0,0,0.0196078,0,0.0258776,0,0,0,0,0.0067114,0,0,0,0,0,0,0,0,0,0,0,0,0.0053476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226337,0.00846567,0.0079365,0,0,0,0.0056497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089286,0.0055866,0,0.0035971,0,0.0026455,0,0,0.00990294,0.0093458
0,0,0,0,0.019231,0,0,0,0.00436191,0.00224734,0,0,0,0,0.00551213,0,0,0,0,0,0,0,0.0174112,0,0,0,0,0,0,0,0,0.021764,0,0,0.015385,0,0,0.00790637,0.013158,0,0,0,0,0.014286,0,0,0,0,0,0.00811554,0,0,0,0.025641,0,0.00276788,0,0,0.0129394,0,0.00790273,0,0,0,0,0,0,0,0,0.018182,0,0.00422585,0,0,0.015152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119829,0,0,0,0,0,0.0179371,0.0196078,0,0,0,0,0.019231,0,0,0,0,0,0.00612207,0.0042373,0,0,0,0,0.0045872,0,0,0,0,0,0,0,0,0,0.0080645,0,0,0,0,0,0,0,0.0090909,0,0.027778,0,0,0,0.013158,0,0,0,0,0,0.015873,0.0098039,0,0,0,0,0,0,0,0,0,0,0.012048,0,0.0027027,0,0,0.025641,0,0.02439,0.013158,0,0,0.010309,0,0,0,0,0.0091743,0.015625,0.0046895,0,0.014706,0.022727,0.019608,0.010638,0,0,0,0,0,0.025,0.010417,0,0.02439,0,0.011628,0,0,0,0,0.00206431,0,0,0,0.00473255,0.000851034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018868,0.0096618,0,0,0.0129394,0,0,0,0,0.004386,0.0029028,0.010638,0,0,0,0,0,0,0,0,0.00528114,0,0,0,0,0,0,0.022989,0,0,0,0,0.019608,0,0.0032051,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.012195,0.0054945,0.011494,0,0,0.013333,0,0,0.0052632,0,0.016393,0,0,0,0,0.0142088,0,0.0041322,0,0.0174112,0,0,0,0,0,0,0,0.0056818,0,0,0,0.018868,0,0,0,0,0,0.016393,0.00569217,0.010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014706,0.0105623,0.013158,0.00821511,0,0,0,0,0.0074074,0.0328142,0,0.0110415,0,0.010309,0.00514932,0,0,0,0,0.0096154,0.0089286,0,0,0,0,0,0,0,0,0,0.00308959,0,0,0,0,0.01087,0,0,0,0,0,0,0,0,0.0323515,0,0,0,0.00294798,0.014925,0,0.012346,0.011364,0,0,0,0.010196,0.037037,0.0065789,0,0,0.0157395,0,0.0067114,0.00965455,0,0,0,0.00206445,0,0.009009,0.013889,0,0.00633342,0,0,0,0,0,0,0,0,0,0,0,0,0.014493,0,0,0,0,0,0,0,0.00949974,0,0.0067114,0.00162238,0,0,0,0,0,0,0,0,0,0,0,0.010695,0.021277,0,0.00852822,0,0,0,0,0.00404354,0,0,0,0,0,0.00942369,0,0,0.0093458,0,0,0.00835804,0.0088496,0.0084034,0,0,0,0.013158,0,0,0.00100683,0,0,0,0,0.0100125,0,0,0,0,0,0,0,0.00423299,0,0,0,0.00810245,0.0056497,0,0,0.008547,0,0.0054945,0.00924811,0,0.00873451,0,0.0077519,0,0,0,0,0,0.00116937,0,0.002681,0,0.010638,0,0,0.0093458
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097087,0,0,0.0175069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012195,0,0,0,0,0,0,0,0,0,0,0,0,0.00433599,0,0,0.0049261,0,0,0.000179899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139494,0,0,0,0.0081699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171333,0,0.0174112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064516,0,0.0044843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.019231,0,0,0,0,0,0,0,0,0,0.00551213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641,0.00323683,0,0,0.013158,0,0,0,0.00433599,0,0,0.0098522,0.0040984,4.72738e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00612207,0,0,0.011628,0,0,0,0,0.00753833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435043,0.027778,0,0.011236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37207e-006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473255,0.00170207,0,0,0,0,0,0,0,0,0.000926386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013158,0,0,0,0,0,0,0.0074074,0,0.0157608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052632,0,0,0,0,0,0,0,0.00430088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010989,0,0.0064516,0,0,0,0,0,0,0,0.020408,0.003937,0.00330264,0,0,0,0,0,0,0,0,0,0,0,0,0.0044053,0,0,0,0,0,0,0.00514932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00562893,0.00589587,0,0,0,0,0,0,0.01227,0,0,0.0065789,0,0,0,0,0,0,0,0.013333,0,0,0,0,0,0,0,0,0,0,0.00181696,0,0,0,0,0.0050983,0,0,0,0,0,0,0,0.0037408,0,0,0,0,0,0,0,0,0,0,0.005618,0,0,0,0,0,0,0,0.0053476,0,0,0,0,0,0.00171333,0,0,0,0,0,0,0,0.000690866,0,0,0,0.0075188,0,0,0,0,0,0,0,0.013158,0,0,0,0,0,0,0,0,0,0,0,0.0081967,0,0,0,0.00423299,0,0,0,0,0.0056497,0.0045455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.00224734,0,0,0,0,0,0,0.0175069,0,0,0,0,0,0.0181146,0.00535619,0,0,0,0,0,0,0,0,0,0.011765,0,0,0,0,0,0,0,0,0,0.014286,0,0.0074074,0.022727,0,0.012195,0,0,0.011494,0,0,0,0,0,0,0,0,0,0,0,0.011236,0,0,0,0,0,0,0,0.00422585,0,0,0,0,0,0,0,0,0.00716812,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084746,0,0.023256,0,0.0089286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069444,0.0125,0,0,0,0,0.0098039,0,0,0,0.00145013,0,0,0.011236,0,0,0,0,0,0,0.015873,0,0,0,0,0.013158,0,0,0,0,0,0,0,0.0091743,0,0,0,0,0,0,0,0,0,0,0,5.37207e-006,0.025,0,0.023256,0,0,0,0,0,0,0.0122549,0,0,0,0,0,0,0.00513783,0,0.016667,0.0084034,0,0,0.00478332,0.00607788,0.000926386,0,0,0,0.010989,0,0,0,0,0,0,0,0.00638825,0,0,0.013158,0,0,0.010638,0,0,0,0,0,0.00527252,0.008,0.010204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027778,0,0,0,0,0,0.013889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000696702,0,0,0,0,0,0,0.018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177594,0,0,0,0.0040486,0,0.0087719,0,0,0,0,0,0.003937,0.000825631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102986,0,0,0,0,0,0.0089286,0,0,0.0081967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00438055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006135,0.00339865,0,0,0,0,0,0.020202,0.013423,0,0,0,0.0097087,0.00206445,0,0.018018,0,0.014085,0,0,0,0.00360832,0,0,0,0,0.0104294,0.0154606,0,0,0,0.0072464,0.0046296,0,0,0.0037408,0,0.010204,0,0,0,0,0.00162238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939359,0,0,0,0,0,0,0,0.0068966,0,0.00706738,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0.00100683,0.00408592,0,0,0.027172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056497,0.0045455,0.00387897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002681,0.0026455,0.0053191,0,0,0
0,0,0,0,0,0,0,0.011111,0,0,0,0,0,0,0,0,0,0.0147552,0,0,0,0,0,0.00535619,0,0,0,0,0,0,0,0,0,0,0,0.00660711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00811554,0,0,0,0,0,0.00276788,0,0,0,0,0,0,0,0,0,0.0040984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064516,0,0.008,0,0,0.0125,0.010753,0.0119829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333,0.011628,0.012658,0,0.0045872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02381,0,0,0,0,0,0,0,0,0.0069444,0,0.012346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152407,0,0,0,0,0,0,0.015625,0,0,0,0,0.00750945,0,0,0,0,0.00513783,0,0,0,0,0,0,0,0.000926386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014514,0,0,0,0.0084034,0,0,0.010825,0,0,0,0,0,0,0,0,0.0145604,0,0,0,0,0,0,0,0,0,0,0.016949,0,0,0.01,0,0,0,0,0,0,0,0,0.012195,0.016484,0,0,0,0,0.0155602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018868,0,0,0,0,0,0,0.00569217,0.010989,0,0,0,0.00639398,0,0.013245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044053,0,0,0,0.00133598,0,0,0,0,0,0,0,0.0096154,0,0,0,0,0,0,0,0,0,0,0,0,0.00648157,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0.0074627,0,0.012346,0,0,0.0028571,0,0,0,0,0,0.00682844,0,0,0.0067114,0,0,0,0,0,0,0,0,0,0.00633342,0,0,0,0,0.00302709,0,0,0,0,0.0131956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095238,0.0053476,0,0,0,0,0,0.00171333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016807,0,0,0,0,0,0,0,0,0.018477,0,0,0,0,0,0.0064516,0,0.0044843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089286,0,0,0,0,0,0.0053191,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116937,0,0,0,0,0,0,0
